Batch,Gene,sgRNA,AEI,A2CEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
ALPHA,PRMT7,PRMT7_2,0.964517640421,0.0670041464221,0.105354583064,0.0941026623082,0.0636859844517,0.266328919771
ALPHA,PRMT7,PRMT7_3,0.912778795793,0.0574513872184,0.0946455838371,0.0792541382298,0.0532002294379,0.232576997942
ALPHA,PRMT5,PRMT5_2,0.957298220661,0.0646013214678,0.104961260126,0.0865765574424,0.0596168455609,0.257018093156
ALPHA,PRR14,PRR14_2,0.901429092746,0.06488287333,0.0968874641841,0.0796007231865,0.0576188809854,0.244674509209
ALPHA,PROX2,PROX2_3,0.964552976907,0.06408344982,0.0992129519629,0.081748776114,0.0589917019651,0.256654435896
ALPHA,PRMT3,PRMT3_3,0.91244694207,0.0623671746018,0.100100111196,0.0849819554204,0.058635779716,0.257819384157
ALPHA,PRDM6,PRDM6_1,0.898727004873,0.0649140466657,0.0972440532327,0.0850079786631,0.0608062301837,0.263250628872
ALPHA,PRKDC,PRKDC_1,0.947585709034,0.0652090544838,0.0964285660306,0.0851903000968,0.0607602191259,0.259097573858
ALPHA,PRMT2,PRMT2_3,0.919737601323,0.0659483519592,0.0985218606409,0.0829996066945,0.0589198363146,0.257192816321
ALPHA,PROX1,PROX1_2,0.909096554251,0.0628953622372,0.0973180014989,0.0820301645666,0.0561390766001,0.245684137973
ALPHA,PRKAG3,PRKAG3_1,0.927605202869,0.0611863842276,0.0974354470777,0.0806923645549,0.057387233493,0.249765036919
ALPHA,PSMC3IP,PSMC3IP_3,0.92063569711,0.0663779961368,0.0972944781809,0.0832385148663,0.059401467592,0.256964028606
ALPHA,PRM1,PRM1_1,0.916740245554,0.0645603432177,0.0944959690243,0.082093955943,0.0569290638992,0.248491312596
ALPHA,PRKCB,PRKCB_3,0.928584119541,0.06312597784,0.0987116740286,0.0821522015608,0.0593947093408,0.255147953166
ALPHA,PRM1,PRM1_3,0.931072408007,0.0612313338078,0.0966320841829,0.0783850713101,0.0573110379019,0.248684477413
ALPHA,PROX2,PROX2_1,0.908578447563,0.0653803488506,0.102820930776,0.0844387539332,0.057980159612,0.251954860692
ALPHA,PRKAG1,PRKAG1_3,0.946909733487,0.0658306611571,0.102923401912,0.0825425410448,0.0609650556763,0.262199691561
ALPHA,PRKAB1,PRKAB1_1,0.897190070405,0.0620184186422,0.0959909775645,0.0812300961236,0.0574027399993,0.248689133295
ALPHA,PRIMPOL,PRIMPOL_2,0.888455422954,0.0607902445495,0.0979691157434,0.079440084085,0.0572811546879,0.247432316952
ALPHA,PRKAA2,PRKAA2_1,0.877374348773,0.0554551514194,0.0941568460618,0.0785177234861,0.0595430724166,0.240962924919
ALPHA,PRRX1,PRRX1_1,0.928609710012,0.0619421753402,0.0968506201305,0.0817013403961,0.0570079990479,0.251944682515
ALPHA,PRKAA1,PRKAA1_3,0.898174813602,0.0620670852801,0.0955084603433,0.0811878630537,0.0562407729982,0.244945853382
ALPHA,PRORP,PRORP_1,0.913160634898,0.0654893594134,0.0939131617445,0.0807968214075,0.0531387882729,0.25665448418
ALPHA,PRRX1,PRRX1_2,0.916073662546,0.0597861466209,0.100670972988,0.0828114292692,0.0572338978077,0.245057397512
ALPHA,PRIMPOL,PRIMPOL_1,0.900137478994,0.0655469336183,0.099628075757,0.0839958181654,0.0609467643696,0.247799337704
ALPHA,PSIP1,PSIP1_2,0.956333557781,0.063353544684,0.0922531436399,0.0786254780599,0.0585485789588,0.247395333507
ALPHA,PRDM8,PRDM8_3,0.947822554461,0.0625453325891,0.0998790399897,0.0840644257605,0.0585932201857,0.255052505927
ALPHA,PRKDC,PRKDC_2,0.901223050437,0.0637853883511,0.102574729807,0.0822228144806,0.0549474273026,0.249919226062
ALPHA,PRM2,PRM2_3,0.919747218058,0.0632437597666,0.0986327382338,0.0775174376401,0.0577019783607,0.257026285391
ALPHA,PROP1,PROP1_3,0.924880905255,0.0625427670335,0.0987117473892,0.0775007536745,0.056337134663,0.25053024515
ALPHA,PRKCB,PRKCB_1,0.916348033226,0.0618422545928,0.0994325185234,0.0814369901408,0.0571332596585,0.25113084927
ALPHA,PROP1,PROP1_1,0.909200218282,0.058228642421,0.0932926631405,0.0769119332591,0.0550032027929,0.240500307511
ALPHA,PRDM8,PRDM8_1,0.92439995193,0.0620911268184,0.100345414473,0.0829924513163,0.0574692339968,0.254822978047
ALPHA,PRRX2,PRRX2_2,0.935842603857,0.0636257635614,0.0995352853515,0.0824360885259,0.0593305052796,0.257106136337
ALPHA,PRMT5,PRMT5_1,0.950088139516,0.0619432265375,0.0981399993618,0.0819999789744,0.0560657884166,0.24551473792
ALPHA,PRDM5,PRDM5_3,0.914463964131,0.062535609472,0.0928260092906,0.0805599354506,0.0580273378222,0.249744097908
ALPHA,PRKAB1,PRKAB1_2,0.918545742651,0.0636086262423,0.092790995907,0.0805492506589,0.056883983855,0.242343542208
ALPHA,PRKAG1,PRKAG1_2,0.889609890977,0.0618775378029,0.0923011805012,0.0758210026313,0.058790621908,0.244192480651
ALPHA,PRKAG3,PRKAG3_2,0.883537370844,0.0623938381457,0.096411414393,0.0781309687239,0.0591587855801,0.249529813948
ALPHA,PRR14,PRR14_3,0.884540475463,0.0609761771336,0.0972013624907,0.0836253004999,0.0576943960081,0.251310115605
ALPHA,PROX1,PROX1_1,0.916679629729,0.0647989770082,0.0975559033078,0.0809880973876,0.0572165570494,0.252053066899
ALPHA,PRDM7,PRDM7_3,0.901355860673,0.0641995987164,0.0970690953502,0.0832060083497,0.058076637788,0.253597371962
ALPHA,PRMT9,PRMT9_2,0.924124824326,0.0593111562411,0.0907457573435,0.0819365018496,0.0569990518038,0.248143573696
ALPHA,PRMT6,PRMT6_2,0.898670429703,0.0595983996669,0.0929367310269,0.0839410010789,0.0561146890322,0.245803154762
ALPHA,PSMC3IP,PSMC3IP_1,0.912635163885,0.0602716545265,0.0960391009715,0.077280147887,0.0609712321025,0.252702214635
ALPHA,PSPC1,PSPC1_1,0.922546986238,0.0615158005897,0.0962550271104,0.0795934260213,0.056274956598,0.253156380584
ALPHA,PRKAA1,PRKAA1_1,0.90569321673,0.0634738366433,0.0962015913165,0.0831350858738,0.0597970463777,0.257230155629
ALPHA,PRDM9,PRDM9_3,0.928750558407,0.0598066424429,0.0938460461145,0.083535505936,0.0593550679665,0.257689824179
ALPHA,PRRX1,PRRX1_3,0.92542389504,0.0624664834723,0.102585669935,0.084899066727,0.0581943266906,0.250356898077
ALPHA,PRKCD,PRKCD_2,0.910971232102,0.0585900871048,0.0940468973467,0.0811755990594,0.0556534644282,0.246493035485
ALPHA,PRKAB2,PRKAB2_3,0.908443318236,0.0638692453326,0.0965030580775,0.0827623813413,0.0580777250961,0.251984685911
ALPHA,PRM2,PRM2_1,0.907155786762,0.059841467284,0.0990670864379,0.0816426702215,0.0566561136368,0.244562569353
ALPHA,PSAT1,PSAT1_1,0.8997738842,0.0687206330724,0.102169084796,0.0862439902966,0.0594422842996,0.256425317322
ALPHA,PSAP,PSAP_1,0.884963095337,0.0623729508418,0.0969307244464,0.0830221793582,0.0561410173476,0.254742004905
ALPHA,PRR14,PRR14_1,0.905342997419,0.0634374912442,0.0995107580134,0.0845425605334,0.057724255948,0.245102181278
ALPHA,PSAT1,PSAT1_3,0.901252988799,0.0595207334709,0.0929024180712,0.084521181272,0.0580972750841,0.250414983115
ALPHA,PRM1,PRM1_2,0.925347836305,0.0630650496697,0.103133408917,0.083989529158,0.0586301840917,0.241470076707
ALPHA,PSIP1,PSIP1_1,0.872401331857,0.0618669712908,0.0960390566686,0.0811073880364,0.0583613743511,0.249398642662
ALPHA,PRMT1,PRMT1_1,0.946163156391,0.0654262106184,0.0964319423993,0.0870502809896,0.057610375028,0.252576284759
ALPHA,PRDM8,PRDM8_2,0.908611144356,0.0659506394364,0.101549085737,0.0851017373264,0.0610685807554,0.26370587406
ALPHA,PRORP,PRORP_3,0.894505211791,0.0591223459789,0.0930481316873,0.0830217169493,0.0562152245235,0.236637338378
ALPHA,PRDM9,PRDM9_1,0.905383281331,0.0649534020284,0.098132520142,0.0864191973052,0.0600432705079,0.261663354571
ALPHA,PRKCD,PRKCD_3,0.922291210043,0.0597352369945,0.0953511820913,0.0813841178802,0.056546328485,0.248988141894
ALPHA,PRKAG3,PRKAG3_3,0.927214840646,0.0647351604458,0.100993546733,0.0828608936225,0.058665480875,0.262036052654
ALPHA,PRKCA,PRKCA_3,0.912414992127,0.0649906041509,0.0940638289344,0.0810226804248,0.0610114295309,0.259598981615
ALPHA,PROX1,PROX1_3,0.904736901253,0.0642545748626,0.097052584725,0.0832679730116,0.0608093583894,0.258200523055
ALPHA,PRKAB2,PRKAB2_1,0.933703091452,0.0622128356306,0.0985596684768,0.0783001852038,0.0562531982618,0.24755743294
ALPHA,PRRX2,PRRX2_1,0.897680973805,0.0596810634355,0.0976799802579,0.0849858442072,0.0595041411727,0.255768127555
ALPHA,PRKCD,PRKCD_1,0.908107502651,0.0624796659646,0.0975324710352,0.0811996468849,0.0583188187613,0.253111817888
ALPHA,PRMT5,PRMT5_3,1.02523429448,0.0661569300187,0.0986899850003,0.0839506534877,0.0591188299401,0.258165125764
ALPHA,PRKAB2,PRKAB2_2,0.905923528307,0.0650301860194,0.0979999609717,0.0806458885642,0.057592083044,0.254262437144
ALPHA,PRMT6,PRMT6_1,0.897120575698,0.0615375654072,0.0957151885592,0.0809385626956,0.0570180148626,0.251922159292
ALPHA,PRDM7,PRDM7_1,0.850061751915,0.0633069461802,0.102303445641,0.0822974616072,0.0577840628881,0.256175887968
ALPHA,PROP1,PROP1_2,0.885332333328,0.0628626777462,0.100690878651,0.0830196166478,0.0561006113953,0.24595774525
ALPHA,PSAP,PSAP_3,0.910124460389,0.0594606176205,0.0974290540534,0.0833191586071,0.0571336113083,0.249437629765
ALPHA,PRDM7,PRDM7_2,0.930077281482,0.0604592153084,0.0952822316198,0.0803287257574,0.0577597439763,0.25048406915
ALPHA,PRKDC,PRKDC_3,0.918278736681,0.0614927429326,0.0934063881468,0.082778957626,0.0551231637226,0.246140662394
ALPHA,PRM2,PRM2_2,0.931828597951,0.0624564443635,0.100722186028,0.08397153937,0.0609870550016,0.259594961935
ALPHA,PRMT9,PRMT9_1,0.941660627333,0.0647483049533,0.105028709046,0.0881509267046,0.061904672753,0.250287712117
ALPHA,PRMT1,PRMT1_3,0.935411845868,0.0607291934094,0.100796557272,0.0811794793863,0.0564494100582,0.249547425998
ALPHA,PRDM9,PRDM9_2,0.900190579813,0.0628039259461,0.0962057014583,0.0826197770611,0.0588398631426,0.252713274157
ALPHA,PRMT2,PRMT2_1,0.890365774861,0.0675341136959,0.101258123644,0.0831164275284,0.0588529016324,0.256594631205
ALPHA,PROX2,PROX2_2,0.886874635435,0.0627146047669,0.0973347319604,0.078117111598,0.0558603570309,0.24420891485
ALPHA,PRKCA,PRKCA_2,0.910379869448,0.0641487557007,0.0977070232636,0.0813989818815,0.0580964952235,0.262474001346
ALPHA,PRMT9,PRMT9_3,0.930182679184,0.0622013291289,0.0996453022221,0.0818332998719,0.0593388336422,0.252942215968
ALPHA,PRMT6,PRMT6_3,0.87832188135,0.0597073897258,0.0983585288325,0.0805559193768,0.0558917088505,0.244153680513
ALPHA,PRKAB1,PRKAB1_3,0.895739771708,0.0639679566801,0.0985031709048,0.0806955670338,0.0579521789435,0.254373456926
ALPHA,PRMT2,PRMT2_2,0.906509832038,0.0617871159435,0.0980350676305,0.0824322963609,0.0573462001965,0.25224898804
ALPHA,PRKAA1,PRKAA1_2,0.905468421814,0.0606690374922,0.0977077390669,0.0824392686365,0.0598170415542,0.250897813473
ALPHA,HOXD1,HOXD1_2,0.907618530713,0.0650539860959,0.104784997623,0.0851632663458,0.0623658247449,0.25841623787
ALPHA,HOXA7,HOXA7_1,0.909056874838,0.0612404234515,0.0917943858766,0.0767076264978,0.0523298610855,0.229968261362
ALPHA,HSF5,HSF5_3,0.926958369531,0.0635402460867,0.0966792497764,0.0771968302113,0.054112174781,0.247922225899
ALPHA,IDH2,IDH2_2,0.931073073558,0.0655366042947,0.099282181045,0.0817135327824,0.0583852373288,0.260263488013
ALPHA,HSFX4,HSFX4_2,0.883842218405,0.0594136217876,0.0998629645934,0.0811834138264,0.0568285364532,0.249344074876
ALPHA,ID4,ID4_1,0.909485723024,0.0603159641923,0.0952683116271,0.0798462162253,0.0599171530134,0.251175027232
ALPHA,HSPBAP1,HSPBAP1_3,0.948075542885,0.0617491077672,0.105072554116,0.0853620041099,0.0563717594041,0.254440969898
ALPHA,INO80B,INO80B_2,0.924201176998,0.0689883341245,0.0976734596561,0.0826053060727,0.0627765463809,0.261676387853
ALPHA,ID4,ID4_2,0.919805826655,0.0662147542516,0.0938682306358,0.0840906570788,0.0571506040951,0.254115747404
ALPHA,IMPDH2,IMPDH2_2,0.895065651183,0.0637293820934,0.0933186606224,0.0802258511251,0.0553023696046,0.251636474677
ALPHA,INO80C,INO80C_2,0.920533541411,0.0636928257756,0.100125139897,0.0823082465562,0.0596329258899,0.251483704013
ALPHA,HSF4,HSF4_1,0.928174368644,0.0628846686902,0.0954332039974,0.0837823797762,0.060192825432,0.255238863635
ALPHA,IFIH1,IFIH1_1,0.892435186024,0.0601710417115,0.0943595685894,0.0799730338143,0.0597083586598,0.257944073902
ALPHA,ING4,ING4_1,0.931209242983,0.0628290570768,0.094855453997,0.0848623339216,0.0593424215153,0.262693575725
ALPHA,HOXD1,HOXD1_3,0.886981840881,0.0644480828983,0.0936818207331,0.0864895233968,0.0577492886525,0.250743719415
ALPHA,HSF1,HSF1_2,0.914265147479,0.0622502054732,0.105896695845,0.0825612949942,0.0602495121326,0.253864020868
ALPHA,HSBP1,HSBP1_2,0.930519746009,0.0643009388798,0.0998806996146,0.0850095830625,0.0593581591424,0.257120458693
ALPHA,IGHMBP2,IGHMBP2_2,0.931110745726,0.0630596387929,0.101403743509,0.0818610234694,0.0600213119151,0.258251189685
ALPHA,ING4,ING4_3,0.925133807487,0.0666697538167,0.0992929341284,0.0813672369056,0.0635338696498,0.253285191735
ALPHA,ICMT,ICMT_2,0.896231803386,0.0622884737126,0.0908419085025,0.0783680832486,0.0562710442222,0.246141003223
ALPHA,IDH1,IDH1_3,0.904914683683,0.0655389482561,0.0945748785425,0.081938524504,0.058520814402,0.256704326211
ALPHA,IDH1,IDH1_1,0.917810264233,0.0659349361563,0.0979942554576,0.0826469697935,0.0617321929927,0.260577211841
ALPHA,IGHMBP2,IGHMBP2_3,0.90292615405,0.0656991994074,0.101063058292,0.0805005841815,0.0594833496045,0.258085819045
ALPHA,ING2,ING2_1,0.900676736243,0.063967725243,0.0996171794807,0.0799734654933,0.0560330097895,0.256730379394
ALPHA,HSBP1,HSBP1_3,0.913635211772,0.0661834910164,0.104314740961,0.0884418148909,0.0634962296463,0.271213248166
ALPHA,HSF5,HSF5_2,0.919912841285,0.0603412886573,0.101421608547,0.0832834064284,0.0540248925631,0.253723564956
ALPHA,HSFX3,HSFX3_1,0.912917281763,0.0632196974897,0.098182995087,0.0799640614902,0.0571618540089,0.24849642449
ALPHA,IKZF1,IKZF1_1,0.906503660986,0.0649090490734,0.100279216912,0.0828061623878,0.0596012592475,0.260743398507
ALPHA,ID2,ID2_1,0.978819611086,0.0590906394355,0.096408852043,0.0819344888334,0.0558184492661,0.236026199357
ALPHA,HNRNPUL1,HNRNPUL1_3,0.940812650576,0.0661326010724,0.101513417558,0.0820338032194,0.0626818927966,0.274288404148
ALPHA,ING4,ING4_2,0.908472898533,0.0623403547519,0.0965371273347,0.0808599398521,0.0587982039775,0.251820220866
ALPHA,HOXB3,HOXB3_2,0.908739342614,0.0607137752602,0.0955295936987,0.0796464222386,0.0569584002524,0.253565707744
ALPHA,IKZF2,IKZF2_2,0.889343504189,0.0644636475394,0.0960314956286,0.0827178845366,0.0571040887164,0.253794621414
ALPHA,INO80C,INO80C_3,0.935752315562,0.0671172842249,0.0956856962542,0.0824276364792,0.0607846469659,0.263178275058
ALPHA,HOXD13,HOXD13_3,0.934926342652,0.0602401368888,0.0968618378888,0.0786028552277,0.0551098472835,0.252016762045
ALPHA,HOXA7,HOXA7_2,0.907066756273,0.0604214648534,0.0936558235764,0.0822473951609,0.0579600498178,0.25007441904
ALPHA,IKZF4,IKZF4_1,0.919308791625,0.0625619991782,0.0991457613338,0.0847056305388,0.0567052275463,0.248439017513
ALPHA,ICMT,ICMT_1,0.936426740545,0.0622379310368,0.10054506714,0.0835355962499,0.0590164638886,0.25039885693
ALPHA,HSPA1A,HSPA1A_3,0.929650008994,0.0605415836309,0.0973170534132,0.0813011065182,0.0594337956443,0.245870537322
ALPHA,ID2,ID2_2,0.895716316477,0.0593099439543,0.0941591318193,0.0788155537089,0.0546337854271,0.244627137265
ALPHA,IDH2,IDH2_1,0.901263855537,0.0628097695051,0.0994161295592,0.0829399921756,0.061178230111,0.246962671571
ALPHA,IFT57,IFT57_3,0.91299038055,0.0617382412564,0.0970291392182,0.0812727488491,0.0574521673906,0.251138088667
ALPHA,IMPACT,IMPACT_2,0.910183692586,0.0610891151876,0.0946184210385,0.0797779496622,0.0571585427378,0.242937079928
ALPHA,ING2,ING2_3,0.904470136167,0.0651548493437,0.0979991712167,0.0868740859467,0.0578737645163,0.25413190424
ALPHA,IKZF5,IKZF5_1,0.890132498898,0.0604823265119,0.0926891472227,0.0760454894061,0.0564133008933,0.253871764241
ALPHA,HSF1,HSF1_1,0.924237439835,0.0618671541152,0.0907240219508,0.0838789373399,0.0604320500614,0.247929248407
ALPHA,IMPACT,IMPACT_1,0.921404902755,0.0647796087876,0.0995492182576,0.0808549961999,0.0591636229435,0.25973872224
ALPHA,IL18,IL18_1,0.914819410814,0.0637011494486,0.095699011392,0.0796237766693,0.0564076752306,0.251785918226
ALPHA,HSF2,HSF2_2,0.882261306549,0.0655148803427,0.0981677141452,0.0847628681468,0.0584741257097,0.251256317966
ALPHA,ID4,ID4_3,0.924041161569,0.0643904691565,0.0982793905582,0.083856884487,0.0589667651265,0.256744724063
ALPHA,ID3,ID3_3,0.910591656912,0.0664051870245,0.0968568669987,0.0834284566719,0.0571808528469,0.250463954233
ALPHA,HSFX4,HSFX4_3,0.912863106631,0.0621667818359,0.0969517362632,0.0821205649611,0.057315672312,0.250688724525
ALPHA,HOXA7,HOXA7_3,0.895346506606,0.0624564654561,0.0989233498919,0.0793480847961,0.0584015128682,0.252301104508
ALPHA,IMPACT,IMPACT_3,0.901701577718,0.0662402485941,0.0959766218139,0.0819534394367,0.0596401705224,0.249297796659
ALPHA,IKZF1,IKZF1_3,0.912313830242,0.0608079603976,0.0940936359806,0.0782792563952,0.0575608717412,0.247057026033
ALPHA,HSF2,HSF2_3,0.923599516881,0.0654996698916,0.103305018579,0.0855526252097,0.0588952733536,0.25631107206
ALPHA,IDH1,IDH1_2,0.906075848297,0.0620260147884,0.0974595021113,0.0807909540091,0.0584883323561,0.253898719849
ALPHA,IFI16,IFI16_2,0.9021140034,0.06339343926,0.102299821703,0.0812322625756,0.0603947863225,0.252829704769
ALPHA,HOXD13,HOXD13_1,0.978487939125,0.0589781304814,0.0951201038101,0.0868108971739,0.0579866718847,0.253103199961
ALPHA,INO80B,INO80B_1,0.935153488018,0.0602516296551,0.099221641896,0.0824505523923,0.0567571996772,0.252497921689
ALPHA,HSF5,HSF5_1,0.918784690314,0.0609659842468,0.0933646136546,0.0823181431239,0.0564509140871,0.249985986668
ALPHA,HOXD13,HOXD13_2,0.89097547984,0.0635225525602,0.0881059174131,0.0765478113569,0.0575880733088,0.244852641576
ALPHA,HSFX3,HSFX3_2,0.903924231127,0.0640891546659,0.0977419936119,0.0835091160836,0.057516705799,0.250259246617
ALPHA,IKZF5,IKZF5_3,0.90478690506,0.0629186165173,0.0948946616552,0.0790158846916,0.0571867792513,0.250157271284
ALPHA,ID3,ID3_2,0.911106094428,0.0621207778032,0.100881211248,0.0820374906738,0.0581408737934,0.250193250458
ALPHA,IKZF2,IKZF2_3,0.897623100565,0.063770029826,0.101500110582,0.0808372590049,0.0577154039859,0.253769336205
ALPHA,HOMEZ,HOMEZ_2,0.909738512737,0.0624151991544,0.0984512211391,0.0786855974042,0.057762852068,0.248922982666
ALPHA,HOMEZ,HOMEZ_1,0.89422489444,0.0632562399195,0.104599992965,0.0803729217203,0.0624460613375,0.259438719384
ALPHA,IKZF3,IKZF3_3,0.942912348498,0.0643714492538,0.102057937714,0.0872885079555,0.0639153513334,0.274898779119
ALPHA,ICE2,ICE2_2,0.966850709961,0.0600612337958,0.100940869672,0.0815009433191,0.0534263149371,0.254198243459
ALPHA,HSBP1,HSBP1_1,0.892468149713,0.0610272213213,0.0960709429834,0.0833800549158,0.0578632366423,0.246503057258
ALPHA,IFI16,IFI16_1,0.943502912444,0.0597607428913,0.0950209077297,0.0860787522504,0.0572730249823,0.249833080076
ALPHA,INO80C,INO80C_1,0.928002616236,0.0619051464518,0.0986155313649,0.0775039962714,0.054209564748,0.247665122036
ALPHA,ING3,ING3_1,0.926077873924,0.0621085381728,0.100100742663,0.0834023553882,0.0554814523269,0.256915549662
ALPHA,IKZF4,IKZF4_3,0.91218541659,0.0631528225549,0.0991987053009,0.082002491419,0.0575267501653,0.252700280154
ALPHA,IFI16,IFI16_3,0.925460005853,0.0602727160941,0.0954565144022,0.0810881339442,0.0559796910888,0.246600600286
ALPHA,HSF4,HSF4_2,0.909241088969,0.0629777628199,0.0986942438927,0.0814639818113,0.0582482288514,0.24990822346
ALPHA,ICE2,ICE2_3,0.939058020926,0.0624711347294,0.101336100782,0.0824383394869,0.0593040720685,0.246567081386
ALPHA,IFIH1,IFIH1_2,0.904132655612,0.0633755871776,0.0997918022917,0.0833251851771,0.0593422377966,0.254501160895
ALPHA,IKZF3,IKZF3_1,0.905998288085,0.0631222410788,0.0956338764253,0.0858012301716,0.0598127704926,0.246641110314
ALPHA,HSPA1A,HSPA1A_1,0.919024521752,0.0647311336468,0.100567740607,0.0823382484286,0.0577696193028,0.260872056218
ALPHA,HOXB3,HOXB3_1,0.910668962873,0.0669590310425,0.0999106974617,0.0854805479138,0.058797906665,0.258188129052
ALPHA,IDH2,IDH2_3,0.924040491869,0.0630040794948,0.0967199354339,0.0830914084844,0.0557495049369,0.24695681604
ALPHA,HOXB3,HOXB3_3,0.922470108297,0.0592722221967,0.0939133395516,0.0818241990583,0.0574573126095,0.249145096489
ALPHA,IGHMBP2,IGHMBP2_1,0.941898669556,0.0644519205059,0.0967551709339,0.084029281655,0.061343191992,0.25768618944
ALPHA,HSF2,HSF2_1,0.918913363268,0.0643282316522,0.0939227921529,0.0796336538528,0.0575609540579,0.241979863673
ALPHA,HSFX3,HSFX3_3,0.871721279259,0.0662712466173,0.0970455947559,0.0830706926935,0.0570774683622,0.257828545919
ALPHA,HSPBAP1,HSPBAP1_1,0.903886333083,0.0619376071266,0.097300070632,0.0823430066845,0.0588784931241,0.247153455651
ALPHA,IFT57,IFT57_1,0.930971538094,0.0656714871851,0.100282153626,0.0799660281647,0.0560023050988,0.256774190722
ALPHA,IL18,IL18_3,0.890047873342,0.0628665260751,0.100428532365,0.0864551820712,0.0578002236592,0.252527827099
ALPHA,IFT57,IFT57_2,0.932909967205,0.0621644049386,0.0991185086845,0.0837112453575,0.0564638223527,0.253159689
ALPHA,HSFX4,HSFX4_1,0.911499841166,0.0620257876798,0.0998319782122,0.0781017753998,0.0566632720778,0.25562466817
ALPHA,IKZF2,IKZF2_1,0.900855329172,0.065007077037,0.0960353555211,0.0829782378379,0.0601207767471,0.260773146473
ALPHA,ICMT,ICMT_3,0.921133318432,0.0631722024892,0.0920750397962,0.0831782756796,0.0598640007823,0.254184444001
ALPHA,HOXD1,HOXD1_1,0.91668861764,0.0611837360087,0.0969355566978,0.080457318554,0.0565539748655,0.2485479282
ALPHA,ING3,ING3_2,0.930306514749,0.0633288560132,0.101376914211,0.0855226993385,0.0586385399333,0.256178287596
ALPHA,HSF1,HSF1_3,0.920735210946,0.0599876264839,0.0918110941871,0.0810787552147,0.056335139043,0.248358799489
