Batch,Gene,Gene Average AEI,Gene Average Z-Score,Gene Number of sgRNAs,observed_stat,p_value,num_permutations,p_value_corrected
GAMMA,TSPAN31,0.9117332798580001,-1.1433614849288822,3,-0.017521125273620708,0.051919480805191945,100000.0,0.20974031368231352
GAMMA,TRPT1,0.932077294325,0.18421092992187954,2,0.002822889193379141,0.7966984126984127,100000.0,0.9231642076795977
BETA,ZNRD2,1.05251571143,-0.4756886196633614,2,-0.006595751148064766,0.5307936507936508,100000.0,0.7691055781711845
GAMMA,ACADM,0.9015748609476667,-1.8062609704622095,3,-0.02767954418395413,0.003359966400335997,100000.0,0.03871708318489938
GAMMA,ACAP2,0.9010524816763333,-1.8403494396695474,3,-0.028201923455287492,0.0014799852001479985,100000.0,0.022088652833608183
GAMMA,ACAD10,0.9061689831115001,-1.5064661652111186,2,-0.02308542202012076,0.018793650793650793,100000.0,0.1122740914216324
GAMMA,ABCG4,0.9195501969026667,-0.6332594372475112,3,-0.009704208228954125,0.2964170358296417,100000.0,0.5801794307638319
BETA,ZNRF1,1.05822768769,-0.06373825318136594,2,-0.0008837748880645702,0.9546666666666667,100000.0,0.9874123885549181
GAMMA,ABI3,0.928708036857,-0.035653899623061834,3,-0.0005463682746208454,0.969830301696983,100000.0,0.9907544420063907
GAMMA,ABL2,0.925785610651,-0.22636023350892598,3,-0.0034687944806208737,0.7205527944720552,100000.0,0.8812833237979927
GAMMA,ACBD6,0.9239167690495,-0.3483136740111137,2,-0.005337636082120789,0.6623492063492064,100000.0,0.8502724436709466
GAMMA,AFMID,0.9202114534339999,-0.5901083703053384,3,-0.009042951697620927,0.32715672843271565,100000.0,0.611783781670415
GAMMA,ALDH6A1,0.8827317416595,-3.0358907181843318,2,-0.04652266347212086,0.00025396825396825396,100000.0,0.006102215245072388
GAMMA,ALDH7A1,0.923441181811,-0.3793486744881213,3,-0.005813223320620731,0.5366146338536615,100000.0,0.7724141347170177
GAMMA,ADISSP,0.9207435921213333,-0.5553830390131975,3,-0.008510813010287333,0.36549634503654965,100000.0,0.64357379377686
GAMMA,ADRA2A,0.9070024644213334,-1.4520763692825274,3,-0.022251940710287466,0.012959870401295988,100000.0,0.09046051598542276
GAMMA,ALDH2,0.9383201723546666,0.5915972240531108,3,0.009065767223045751,0.3365566344336557,100000.0,0.6202484709244775
GAMMA,AKAP9,0.9277438424156667,-0.098573533549931,3,-0.001510562715954289,0.8840311596884031,100000.0,0.9614088168455627
GAMMA,ALDH5A1,0.9044261983316666,-1.620193620649253,3,-0.024828206799954233,0.0023399766002339976,100000.0,0.030775090745333144
GAMMA,AIP,0.8983473541995,-2.0168756912962427,2,-0.030907050932120872,0.0030476190476190477,100000.0,0.036215320910973084
GAMMA,AKAP5,0.9422027997855,0.8449626098612195,2,0.012948394653879203,0.256,100000.0,0.53744023043687
GAMMA,ADRA2B,0.934089533936,0.31552197494531314,2,0.004835128804379196,0.6666666666666666,100000.0,0.8525698161646839
GAMMA,ADCYAP1R1,0.9230676984486667,-0.40372076732376744,3,-0.0061867066829541795,0.5074149258507414,100000.0,0.7544858523119392
GAMMA,ADPRS,0.9365467707603333,0.47587183264089816,3,0.007292365628712494,0.43501564984350155,100000.0,0.7024828053048864
GAMMA,AGO4,0.922481167816,-0.4419955085090115,2,-0.00677323731562085,0.5701587301587302,100000.0,0.7956930355781482
GAMMA,AGER,0.9418099939410001,0.8193296058935806,2,0.012555588809379237,0.27504761904761904,100000.0,0.5577478498007132
GAMMA,ALDH3A2,0.9113620981203333,-1.1675833825598543,3,-0.017892307011287523,0.04217957820421796,100000.0,0.18316911170510936
GAMMA,AGL,0.9409226413693333,0.7614243778815565,3,0.011668236237712515,0.22553774462255377,100000.0,0.5019219120785892
GAMMA,AIDA,0.9120784077124999,-1.1208397638608005,2,-0.017175997419120903,0.1147936507936508,100000.0,0.34300829171208397
GAMMA,AKAP10,0.914115519943,-0.9879056270141251,2,-0.015138885188620832,0.1693968253968254,100000.0,0.4270811861979346
GAMMA,ADD3,0.9249077757949999,-0.28364437187357555,3,-0.0043466293366207776,0.6477935220647794,100000.0,0.8423694710421317
GAMMA,ADCY9,0.9212409573096667,-0.5229268929949462,3,-0.008013447821954234,0.3858561414385856,100000.0,0.6622248455694407
GAMMA,AFAP1,0.9223324960409999,-0.4516972587548665,3,-0.006921909090620959,0.46299537004629954,100000.0,0.7242546265556634
GAMMA,AHSA1,0.9288988801793333,-0.023200195822410036,3,-0.0003555249522876336,0.981410185898141,100000.0,0.9946017944223803
GAMMA,ALDH4A1,0.947461289855,1.188111518419007,2,0.01820688472337917,0.12342857142857143,100000.0,0.356464376048167
GAMMA,AFDN,0.9269103602525,-0.15296338516378238,2,-0.0023440448791208768,0.8502857142857143,100000.0,0.949878510300531
GAMMA,ADPRM,0.9240318503745,-0.3408039077954888,2,-0.005222554757120856,0.6666666666666666,100000.0,0.8525698161646839
GAMMA,AGTPBP1,0.925007846486,-0.2771141421039246,2,-0.004246558645620846,0.7233015873015873,100000.0,0.8822867060724802
GAMMA,AHSP,0.9155143872295,-0.8966209091130957,2,-0.013740017902120871,0.22171428571428572,100000.0,0.4984563261537778
GAMMA,AJM1,0.920877261872,-0.5466602633794643,3,-0.0083771432596208,0.36957630423695764,100000.0,0.646980455735875
GAMMA,AKTIP,0.9338949038276666,0.3028211600033091,3,0.0046404986960457695,0.6172738272617274,100000.0,0.8229957029697996
GAMMA,AGPAT4,0.9507280159435,1.4012855430934703,2,0.02147361081187915,0.05638095238095238,100000.0,0.22013741496598635
GAMMA,ADD1,0.9355070360266667,0.40802272874760903,3,0.0062526308950459075,0.49407505924940753,100000.0,0.7454166755555146
GAMMA,AKAP11,0.9317078149263334,0.16010012040976665,3,0.0024534097947125355,0.7835921640783592,100000.0,0.9151151111001908
GAMMA,ALCAM,0.901528482211,-1.8092874690686742,3,-0.027725922920620816,0.007899921000789992,100000.0,0.0666918041244298
GAMMA,ADGRL2,0.9105591995605,-1.2199774654330784,2,-0.01869520557112081,0.08838095238095238,100000.0,0.2892888508696892
GAMMA,ADGRL1,0.960076536612,2.0113341733328167,2,0.030822131480379156,0.01853968253968254,100000.0,0.11136622150262014
GAMMA,AGFG2,0.924099632385,-0.3363807135675785,3,-0.005154772746620795,0.5925940740592595,100000.0,0.8101966189967614
GAMMA,ADGRG5,0.929851783479,0.03898262147305498,2,0.0005973783473791627,0.9462857142857143,100000.0,0.9839671455876978
GAMMA,ALG10,0.9275526521736667,-0.11104987599844522,3,-0.0017017529579542723,0.8713712862871371,100000.0,0.9558980823984864
GAMMA,ALG10B,0.9049181221215,-1.5880925594427278,2,-0.024336283010120807,0.010158730158730159,100000.0,0.07766455766455767
GAMMA,DLD,0.9456361450365001,1.0690095625056963,2,0.016381739904879233,0.15492063492063493,100000.0,0.40547327620679513
GAMMA,DIRAS1,0.9360160193063334,0.44123702687946614,3,0.006761614174712549,0.47331526684733155,100000.0,0.7310804646190826
GAMMA,DHFR2,0.9388869806713332,0.6285849624827732,3,0.009632575539712418,0.3051169488305117,100000.0,0.5887718224075205
GAMMA,DNAJB14,0.9362276047114999,0.4550442795109398,2,0.006973199579879075,0.5376507936507936,100000.0,0.7726411175270852
GAMMA,DGCR6L,0.9136373603810001,-1.0191084874642105,3,-0.015617044750620979,0.0917190828091719,100000.0,0.2961148387777842
GAMMA,DES,0.9142641472890001,-0.9782067760345327,2,-0.014990257842620758,0.1737142857142857,100000.0,0.4335916503587737
GAMMA,DGKK,0.9232454790000001,-0.3921194898949724,3,-0.006008926131620962,0.5262547374526255,100000.0,0.7667206286457875
GAMMA,DNAJB12,0.910748616909,-1.2076168152196882,2,-0.018505788222620834,0.07974603174603175,100000.0,0.27117371448320127
GAMMA,DGKD,0.9192405973743334,-0.6534627159137166,3,-0.010013807757287552,0.2811571884281157,100000.0,0.5639418955500882
GAMMA,DEPDC7,0.9334834116073334,0.275968754765086,3,0.00422900647571256,0.6468735312646874,100000.0,0.8423694710421317
GAMMA,DMXL1,0.9291288582826667,-0.008192706199341057,3,-0.00012554684895416113,0.992690073099269,100000.0,0.9974861446101221
GAMMA,DLL3,0.9356961597393333,0.4203642174118887,3,0.006441754607712458,0.48989510104898953,100000.0,0.7428263789484157
GAMMA,DNAJB5,0.927860589463,-0.09095506867878095,2,-0.0013938156686208458,0.9178412698412698,100000.0,0.9736247618756408
GAMMA,DFFA,0.9039087619936668,-1.6539595329712504,3,-0.025345643137954066,0.000979990200097999,100000.0,0.01703975007963638
GAMMA,DNAJC10,0.9192237719126667,-0.6545606810578146,3,-0.010030633218954144,0.27835721642783573,100000.0,0.5615945132359519
GAMMA,DKK3,0.9137857949335,-1.0094222174495378,2,-0.015468610198120847,0.1594920634920635,100000.0,0.4134314129524562
GAMMA,DISP2,0.905877953495,-1.525457642601028,2,-0.023376451636620832,0.02158730158730159,100000.0,0.12087230453427637
GAMMA,DNAJA2,0.9485721707635,1.2606033490113036,2,0.019317765631879147,0.10920634920634921,100000.0,0.3311623868163398
GAMMA,DENND5A,0.9220242691353334,-0.471810965326477,3,-0.007230135996287412,0.44213557864421354,100000.0,0.7087122091945656
GAMMA,DENND6A,0.9186641108320001,-0.6910820182581906,3,-0.010590294299620773,0.24845751542484576,100000.0,0.529226731107415
GAMMA,DIXDC1,0.8950758713216667,-2.2303601258120125,3,-0.03417853380995417,0.00021999780002199978,100000.0,0.006102215245072388
GAMMA,DLG1,0.9419611830800001,0.8291956296661775,2,0.012706777948379266,0.2646349206349206,100000.0,0.5474212431109309
GAMMA,DMWD,0.9383646453425,0.594499360794572,2,0.00911024021087914,0.4231111111111111,100000.0,0.6925940066961965
GAMMA,DHRS4,0.9358423871570001,0.4299064582662717,2,0.0065879820253792465,0.557968253968254,100000.0,0.7877304841333898
GAMMA,DGKE,0.9123758542956667,-1.1014295398195115,3,-0.01687855083595413,0.05263947360526395,100000.0,0.21147672767645315
GAMMA,DLG4,0.955997718053,1.7451661064110573,3,0.026743312921379214,0.0024399756002439973,100000.0,0.03170880624031798
GAMMA,DMAC2L,0.9119205240836666,-1.1311426443830115,3,-0.01733388104795419,0.04497955020449795,100000.0,0.19152441386978536
GAMMA,DENND10,0.914346940927,-0.9728039805286519,3,-0.014907464204620857,0.09611903880961191,100000.0,0.3064736104370637
GAMMA,DLAT,0.948012295213,1.2240680163315671,2,0.01875789008137918,0.10361904761904762,100000.0,0.31944032092921765
GAMMA,DENND11,0.9272174535336667,-0.1329236545823794,3,-0.0020369515979541397,0.8414315856841431,100000.0,0.9448861334885882
GAMMA,DMAC1,0.9744064328996668,2.946448285153636,3,0.04515202776804572,7.999920000799993e-05,100000.0,0.003930747209381839
GAMMA,DHRS7B,0.9242084470953333,-0.329279882608045,3,-0.00504595803628749,0.5961940380596195,100000.0,0.8121982954625284
GAMMA,DNAJC13,0.8911072304134999,-2.4893384215007335,2,-0.0381471747181209,0.005333333333333333,100000.0,0.051314998166483314
GAMMA,DIPK2A,0.930334498831,0.07048277531828634,2,0.0010800936993791144,0.9135238095238095,100000.0,0.9718622111781094
GAMMA,DHFR,0.9145808274664999,-0.957541441340588,2,-0.014673577665120896,0.18387301587301588,100000.0,0.44820328785546176
GAMMA,DENND4B,0.9284636465814999,-0.051601872366487334,2,-0.0007907585501208958,0.9584761904761905,100000.0,0.9892415343290962
GAMMA,DGKA,0.9421744370925,0.8431117692172181,2,0.012920031960879208,0.25396825396825395,100000.0,0.5353594478684861
GAMMA,DHODH,0.9288584464183334,-0.02583874810122917,3,-0.0003959587132874587,0.977610223897761,100000.0,0.9925580936172721
GAMMA,DIP2B,0.921582514861,-0.5006381562281863,2,-0.007671890270620874,0.5246984126984127,100000.0,0.7657287364358948
GAMMA,TMEM178A,0.9291286902273334,-0.00820367284631666,3,-0.00012571490428747722,0.998570014299857,100000.0,0.9990600966688818
GAMMA,TMEM131,0.922301204143,-0.4537392480908702,2,-0.006953200988620845,0.5605079365079365,100000.0,0.7899079378788942
GAMMA,TMED5,0.9205897845965001,-0.565419928610204,2,-0.008664620535120737,0.4632380952380952,100000.0,0.7242546265556634
GAMMA,TMEM209,0.8889117038990001,-2.632610067392038,3,-0.04034270123262074,1.999980000199998e-05,100000.0,0.0017491825081749185
GAMMA,TMEM14B,0.940414185617,0.7282445041617028,3,0.011159780485379134,0.22321776782232178,100000.0,0.49960091631330117
GAMMA,TMEM186,0.9118143713543333,-1.138069764664641,3,-0.017440033777287534,0.043279567204327955,100000.0,0.18609788336728234
GAMMA,TMEM150A,0.9262509789425,-0.19599208234860227,2,-0.0030034261891208613,0.8078730158730159,100000.0,0.9287141688782067
GAMMA,TMEM151B,0.9147352361519999,-0.9474653223024486,3,-0.0145191689796208,0.10605893941060589,100000.0,0.324446129445666
GAMMA,TMEM175,0.951756764668,1.4684177421328708,2,0.022502359536379135,0.05434920634920635,100000.0,0.21498786012218848
GAMMA,TMEM19,0.9325342719346666,0.21403153734338787,3,0.0032798668030458167,0.7200727992720073,100000.0,0.8812833237979927
GAMMA,TMEM168,0.9171504094186668,-0.7898603711698821,3,-0.012103995712954063,0.18127818721812783,100000.0,0.4439818049313206
GAMMA,TMEM190,0.9137402380830001,-1.0123950829146808,3,-0.015514167048620742,0.08397916020839792,100000.0,0.2807651892900031
GAMMA,TMEM184A,0.9129788223690001,-1.062082154253524,2,-0.016275582762620755,0.1368888888888889,100000.0,0.3786306838147446
GAMMA,TMEM187,0.9077072661770001,-1.4060837078892112,3,-0.02154713895462068,0.011699883001169989,100000.0,0.08470792775515955
GAMMA,TMEM14A,0.940603210263,0.7405795281149916,2,0.011348805131379147,0.3194920634920635,100000.0,0.6026046123143384
GAMMA,TMEM191C,0.917941570425,-0.7382322360534125,2,-0.011312834706620811,0.32634920634920633,100000.0,0.6108101897795488
GAMMA,TMEM120B,0.920830275954,-0.5497263843126992,3,-0.00842412917762081,0.3721562784372156,100000.0,0.6489892374890519
GAMMA,TMEM131L,0.913575551534,-1.0231418959345011,3,-0.01567885359762078,0.07805921940780593,100000.0,0.267203887648012
GAMMA,TMEM143,0.9297500966043334,0.032346925751406776,3,0.0004956914727125561,0.940130598694013,100000.0,0.9820308958524165
GAMMA,TMEM169,0.9396319680935,0.6771999864586746,2,0.010377562961879194,0.36774603174603177,100000.0,0.6456035319213247
GAMMA,TMEM109,0.9228999274893334,-0.41466885714081475,3,-0.0063544776422874705,0.5018549814501855,100000.0,0.7519030422289892
GAMMA,TMEM200A,0.9434665400794999,0.9274294581114112,2,0.014212134947879096,0.21968253968253967,100000.0,0.4957026553311383
GAMMA,TMEM165,1.0140667478925,5.534528441810236,2,0.08481234276087923,0.00025396825396825396,100000.0,0.006102215245072388
GAMMA,TMEM106A,0.9375299710655001,0.5400317164007835,2,0.008275565933879236,0.47593650793650794,100000.0,0.7332289410626561
GAMMA,TMED8,0.9189473940443333,-0.6725960415157873,3,-0.010307011087287488,0.2596374036259637,100000.0,0.5416500282886509
GAMMA,TMEM191B,0.9561497461424999,1.7550868768779682,2,0.026895341010879092,0.012698412698412698,100000.0,0.08934860616276545
GAMMA,TMEM130,0.9270328167596666,-0.14497234282564878,3,-0.0022215883719541862,0.8285717142828571,100000.0,0.9392985370211105
GAMMA,TMEM106B,0.9297689131973333,0.03357482449522364,3,0.0005145080657125156,0.942130578694213,100000.0,0.9828094037761912
GAMMA,TMEM125,0.905996936183,-1.5176932883881566,2,-0.023257468948620796,0.021841269841269842,100000.0,0.12159372758226991
GAMMA,TMEM179B,0.9054924692153333,-1.5506128693078418,3,-0.023761935916287502,0.004559954400455995,100000.0,0.046382499171362286
GAMMA,TMEM17,0.9205042004226667,-0.5710048237897304,3,-0.008750204708954157,0.34509654903450965,100000.0,0.6288790476190477
GAMMA,TMEM184C,0.9369674543540001,0.5033240316765469,2,0.0077130492223792535,0.49803174603174605,100000.0,0.7490567322662399
GAMMA,TMEFF1,0.8944160666103333,-2.2734164525451424,3,-0.03483833852128748,5.999940000599994e-05,100000.0,0.0032392268669905896
GAMMA,TMEM120A,0.9281768833433334,-0.07031494225742824,3,-0.001077521788287461,0.9187308126918731,100000.0,0.9736247618756408
GAMMA,TMEM106C,0.9010272944973333,-1.8419930584401947,3,-0.02822711063428751,0.0005999940000599994,100000.0,0.012203598894243616
GAMMA,TMED3,0.9107528286776666,-1.2073419713382758,3,-0.018501576453954227,0.03045969540304597,100000.0,0.14925835064157755
GAMMA,TMEM102,0.9194906624020001,-0.6371444305926119,2,-0.009763742729620772,0.4078730158730159,100000.0,0.6819790988105852
GAMMA,TMEM177,0.903786244453,-1.661954558121685,2,-0.025468160678620788,0.0027936507936507935,100000.0,0.03458835468142494
GAMMA,TMEM104,0.9266208513575,-0.17185562609682858,2,-0.002633553774120778,0.8307301587301588,100000.0,0.9405263389325526
GAMMA,TMEM229A,0.924888817953,-0.28488148798579566,3,-0.004365587178620789,0.6536134638653613,100000.0,0.8466685716676078
GAMMA,FAM118B,0.9410833896513333,0.7719141946905262,3,0.011828984519712482,0.2054579454205458,100000.0,0.47859124071875125
GAMMA,ETFRF1,0.9281170741613334,-0.07421786025361936,3,-0.0011373309702874534,0.9223507764922351,100000.0,0.9742699433288242
GAMMA,FAHD1,0.9278889955866667,-0.08910139391592116,3,-0.0013654095449541215,0.8983510164898351,100000.0,0.9663206135125956
GAMMA,ERVV-2,0.9164736867093333,-0.8340207016135793,3,-0.012780718422287451,0.16277837221627783,100000.0,0.4182313876038678
GAMMA,ETFB,0.9016930166263334,-1.798550583708882,3,-0.027561388505287443,0.0012999870001299987,100000.0,0.019911884944197846
GAMMA,ETHE1,0.9192595273953333,-0.6522274152933328,3,-0.009994877736287489,0.2848371516284837,100000.0,0.5674682752033529
GAMMA,ERO1A,0.9227062397323333,-0.4273081778464027,3,-0.006548165399287487,0.49345506544934553,100000.0,0.7449953396202271
GAMMA,ERVV-1,0.9280335323636666,-0.07966947779200025,3,-0.0012208727679542397,0.9155708442915571,100000.0,0.9730930373282244
GAMMA,FAM120A,0.911280257142,-1.172924011146996,2,-0.017974147989620826,0.10184126984126984,100000.0,0.31635605518944815
GAMMA,FAM118A,0.9370190142765,0.50668863461339,2,0.007764609144879198,0.49447619047619046,100000.0,0.7456359934318554
GAMMA,F8A2,0.914683755488,-0.9508247531333401,3,-0.01457064964362087,0.11089889101108989,100000.0,0.33445575889068696
GAMMA,ESYT1,0.9143269180805,-0.9741105947528612,2,-0.014927487051120791,0.17777777777777778,100000.0,0.43934570343160345
GAMMA,ETFDH,0.9322904766305,0.19812239014891997,2,0.0030360714988791893,0.7822222222222223,100000.0,0.9146143790849673
GAMMA,FABP3,0.9012746190743334,-1.8258536044267109,3,-0.02797978605728746,0.0001999980000199998,100000.0,0.006102215245072388
GAMMA,EZR,0.9154397434296667,-0.9014918774148123,3,-0.013814661701954112,0.12331876681233188,100000.0,0.35630853470124035
GAMMA,FAIM,0.9249478406335,-0.2810298940631955,2,-0.004306564498120835,0.7233015873015873,100000.0,0.8822867060724802
GAMMA,ESRP2,0.902874012691,-1.7214833067443505,2,-0.026380392440620848,0.0071111111111111115,100000.0,0.06263220320017904
GAMMA,EXTL3,0.920510619588,-0.5705859336617936,2,-0.008743785543620874,0.4617142857142857,100000.0,0.7234257861649259
GAMMA,ERMAP,0.9436841694285,0.9416311153537895,2,0.014429764296879144,0.21104761904761904,100000.0,0.48535957827780074
GAMMA,FAAH,0.9226151483386666,-0.4332524530856032,3,-0.006639256792954185,0.4836151638483615,100000.0,0.7382960766307854
GAMMA,ERLIN1,0.9202057427666667,-0.5904810265691446,3,-0.009048662364954163,0.32965670343296566,100000.0,0.6139645503033896
GAMMA,F12,0.902174215731,-1.7671493743535396,2,-0.027080189400620847,0.0012698412698412698,100000.0,0.019621964215603794
GAMMA,FAM117B,0.915026328944,-0.9284697223215298,3,-0.014228076187620786,0.11951880481195189,100000.0,0.34948561246584126
GAMMA,ESPNL,0.9247346335563332,-0.29494297079426746,3,-0.004519771575287601,0.6342736572634273,100000.0,0.8351938281279637
GAMMA,EXOC1,0.934688037628,0.35457803209540495,2,0.0054336324963791816,0.6311111111111111,100000.0,0.8332877079978529
